stem,class,split,group,path
ris_366,Red iron sheet,val,2057,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Red iron sheet\ris_366.jpg
ris_375,Red iron sheet,val,2062,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Red iron sheet\ris_375.jpg
ris_44,Red iron sheet,val,2081,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Red iron sheet\ris_44.jpg
ris_48,Red iron sheet,val,2085,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Red iron sheet\ris_48.jpg
ris_68,Red iron sheet,val,2099,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Red iron sheet\ris_68.jpg
ris_71,Red iron sheet,val,2101,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Red iron sheet\ris_71.jpg
ris_82,Red iron sheet,val,2108,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Red iron sheet\ris_82.jpg
ris_97,Red iron sheet,val,2116,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Red iron sheet\ris_97.jpg
rp_11,Rolled pit,test,2125,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Rolled pit\rp_11.jpg
rp_12,Rolled pit,test,2126,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Rolled pit\rp_12.jpg
rp_13,Rolled pit,test,2127,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Rolled pit\rp_13.jpg
rp_16,Rolled pit,test,2129,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Rolled pit\rp_16.jpg
rp_30,Rolled pit,test,2140,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Rolled pit\rp_30.jpg
rp_37,Rolled pit,test,2144,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Rolled pit\rp_37.jpg
rp_40,Rolled pit,test,2147,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Rolled pit\rp_40.jpg
rp_01,Rolled pit,train,2118,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Rolled pit\rp_01.jpg
rp_02,Rolled pit,train,2119,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Rolled pit\rp_02.jpg
rp_04,Rolled pit,train,2121,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Rolled pit\rp_04.jpg
rp_06,Rolled pit,train,2122,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Rolled pit\rp_06.jpg
rp_07,Rolled pit,train,2123,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Rolled pit\rp_07.jpg
rp_09,Rolled pit,train,2124,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Rolled pit\rp_09.jpg
rp_14,Rolled pit,train,2128,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Rolled pit\rp_14.jpg
rp_18,Rolled pit,train,2130,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Rolled pit\rp_18.jpg
rp_19,Rolled pit,train,2131,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Rolled pit\rp_19.jpg
rp_20,Rolled pit,train,2132,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Rolled pit\rp_20.jpg
rp_21,Rolled pit,train,2133,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Rolled pit\rp_21.jpg
rp_22,Rolled pit,train,2134,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Rolled pit\rp_22.jpg
rp_23,Rolled pit,train,2135,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Rolled pit\rp_23.jpg
rp_28,Rolled pit,train,2139,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Rolled pit\rp_28.jpg
rp_32,Rolled pit,train,2141,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Rolled pit\rp_32.jpg
rp_33,Rolled pit,train,2142,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Rolled pit\rp_33.jpg
rp_36,Rolled pit,train,2143,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Rolled pit\rp_36.jpg
rp_38,Rolled pit,train,2145,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Rolled pit\rp_38.jpg
rp_39,Rolled pit,train,2146,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Rolled pit\rp_39.jpg
rp_43,Rolled pit,train,2148,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Rolled pit\rp_43.jpg
rp_44,Rolled pit,train,2149,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Rolled pit\rp_44.jpg
rp_45,Rolled pit,train,2150,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Rolled pit\rp_45.jpg
rp_48,Rolled pit,train,2151,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Rolled pit\rp_48.jpg
rp_49,Rolled pit,train,2152,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Rolled pit\rp_49.jpg
rp_03,Rolled pit,val,2120,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Rolled pit\rp_03.jpg
rp_24,Rolled pit,val,2136,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Rolled pit\rp_24.jpg
rp_25,Rolled pit,val,2137,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Rolled pit\rp_25.jpg
rp_27,Rolled pit,val,2138,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Rolled pit\rp_27.jpg
ds_08,Scratches,test,2156,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_08.jpg
ds_103,Scratches,test,2160,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_103.jpg
ds_12,Scratches,test,2171,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_12.jpg
ds_132,Scratches,test,2175,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_132.jpg
ds_139,Scratches,test,2180,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_139.jpg
ds_146,Scratches,test,2187,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_146.jpg
ds_150,Scratches,test,2191,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_150.jpg
ds_160,Scratches,test,2199,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_160.jpg
ds_164,Scratches,test,2202,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_164.jpg
ds_166,Scratches,test,2204,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_166.jpg
ds_171,Scratches,test,2208,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_171.jpg
ds_179,Scratches,test,2214,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_179.jpg
ds_180,Scratches,test,2216,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_180.jpg
ds_188,Scratches,test,2221,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_188.jpg
ds_19,Scratches,test,2223,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_19.jpg
ds_197,Scratches,test,2226,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_197.jpg
ds_205,Scratches,test,2231,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_205.jpg
ds_206,Scratches,test,2232,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_206.jpg
ds_226,Scratches,test,2243,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_226.jpg
ds_227,Scratches,test,2244,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_227.jpg
ds_229,Scratches,test,2246,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_229.jpg
ds_238,Scratches,test,2255,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_238.jpg
ds_244,Scratches,test,2260,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_244.jpg
ds_248,Scratches,test,2264,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_248.jpg
ds_251,Scratches,test,2268,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_251.jpg
ds_257,Scratches,test,2274,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_257.jpg
ds_26,Scratches,test,2276,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_26.jpg
ds_267,Scratches,test,2281,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_267.jpg
ds_283,Scratches,test,2294,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_283.jpg
ds_287,Scratches,test,2297,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_287.jpg
ds_294,Scratches,test,2304,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_294.jpg
ds_301,Scratches,test,2309,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_301.jpg
ds_303,Scratches,test,2311,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_303.jpg
ds_320,Scratches,test,2323,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_320.jpg
ds_321,Scratches,test,2324,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_321.jpg
ds_324,Scratches,test,2327,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_324.jpg
ds_33,Scratches,test,2330,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_33.jpg
ds_333,Scratches,test,2332,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_333.jpg
ds_39,Scratches,test,2338,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_39.jpg
ds_40,Scratches,test,2339,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_40.jpg
ds_44,Scratches,test,2342,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_44.jpg
ds_45,Scratches,test,2343,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_45.jpg
ds_46,Scratches,test,2344,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_46.jpg
ds_58,Scratches,test,2354,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_58.jpg
ds_72,Scratches,test,2368,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_72.jpg
ds_77,Scratches,test,2373,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_77.jpg
ds_98,Scratches,test,2386,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_98.jpg
ds_04,Scratches,train,2153,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_04.jpg
ds_05,Scratches,train,2154,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_05.jpg
ds_06,Scratches,train,2155,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_06.jpg
ds_100,Scratches,train,2157,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_100.jpg
ds_101,Scratches,train,2158,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_101.jpg
ds_102,Scratches,train,2159,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_102.jpg
ds_104,Scratches,train,2161,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_104.jpg
ds_105,Scratches,train,2162,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_105.jpg
ds_108,Scratches,train,2163,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_108.jpg
ds_11,Scratches,train,2164,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_11.jpg
ds_111,Scratches,train,2165,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_111.jpg
ds_115,Scratches,train,2168,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_115.jpg
ds_116,Scratches,train,2169,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_116.jpg
ds_119,Scratches,train,2170,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_119.jpg
ds_122,Scratches,train,2172,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_122.jpg
ds_126,Scratches,train,2173,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_126.jpg
ds_131,Scratches,train,2174,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_131.jpg
ds_134,Scratches,train,2176,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_134.jpg
ds_136,Scratches,train,2177,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_136.jpg
ds_137,Scratches,train,2178,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_137.jpg
ds_138,Scratches,train,2179,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_138.jpg
ds_140,Scratches,train,2181,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_140.jpg
ds_141,Scratches,train,2182,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_141.jpg
ds_142,Scratches,train,2183,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_142.jpg
ds_143,Scratches,train,2184,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_143.jpg
ds_144,Scratches,train,2185,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_144.jpg
ds_145,Scratches,train,2186,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_145.jpg
ds_148,Scratches,train,2188,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_148.jpg
ds_149,Scratches,train,2189,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_149.jpg
ds_15,Scratches,train,2190,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_15.jpg
ds_151,Scratches,train,2192,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_151.jpg
ds_152,Scratches,train,2193,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_152.jpg
ds_153,Scratches,train,2194,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_153.jpg
ds_154,Scratches,train,2195,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_154.jpg
ds_156,Scratches,train,2196,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_156.jpg
ds_159,Scratches,train,2197,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_159.jpg
ds_16,Scratches,train,2198,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_16.jpg
ds_161,Scratches,train,2200,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_161.jpg
ds_163,Scratches,train,2201,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_163.jpg
ds_165,Scratches,train,2203,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_165.jpg
ds_169,Scratches,train,2206,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_169.jpg
ds_170,Scratches,train,2207,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_170.jpg
ds_172,Scratches,train,2209,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_172.jpg
ds_173,Scratches,train,2210,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_173.jpg
ds_175,Scratches,train,2211,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_175.jpg
ds_176,Scratches,train,2212,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_176.jpg
ds_178,Scratches,train,2213,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_178.jpg
ds_18,Scratches,train,2215,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_18.jpg
ds_182,Scratches,train,2217,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_182.jpg
ds_184,Scratches,train,2218,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_184.jpg
ds_185,Scratches,train,2219,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_185.jpg
ds_187,Scratches,train,2220,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_187.jpg
ds_189,Scratches,train,2222,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_189.jpg
ds_196,Scratches,train,2225,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_196.jpg
ds_199,Scratches,train,2227,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_199.jpg
ds_208,Scratches,train,2233,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_208.jpg
ds_209,Scratches,train,2234,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_209.jpg
ds_21,Scratches,train,2235,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_21.jpg
ds_211,Scratches,train,2236,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_211.jpg
ds_213,Scratches,train,2237,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_213.jpg
ds_214,Scratches,train,2238,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_214.jpg
ds_215,Scratches,train,2239,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_215.jpg
ds_216,Scratches,train,2240,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_216.jpg
ds_224,Scratches,train,2242,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_224.jpg
ds_23,Scratches,train,2247,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_23.jpg
ds_230,Scratches,train,2248,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Scratches\ds_230.jpg
